date	temp_min	temp_avg	temp_max	rainfall	windspeed_avg	windspeed_gusts
2017-09-27	17.1	21.2	25.2	0.0	3.9	8.3
2017-09-28	18.0	21.8	25.5	0.0	3.3	6.7
2017-09-29	17.6	21.4	25.1	0.0	4.4	8.9
2017-09-30	17.3	20.8	24.2	15.6	4.4	10.8
2017-10-01	18.4	20.0	21.6	0.7	2.8	11.7
2017-10-02	19.1	22.0	25.0		3.1	8.3
2017-10-03	19.5	22.5	25.5	0.0	3.1	8.3
2017-10-04	19.3	22.4	25.4	0.0	3.1	8.3
2017-10-05	18.7	22.1	25.5	0.0	5.6	11.4
2017-10-06	19.3	22.6	26.0	0.0	4.7	9.7
2017-10-07	16.6	19.7	22.8	0.0	3.3	8.3
2017-10-08	14.1	19.0	23.9	0.0	5.0	8.6
2017-10-09	15.2	19.8	24.5	0.0	4.4	8.9
2017-10-10	17.0	21.0	25.1	0.0	2.8	7.8
2017-10-11	17.4	21.2	25.1	0.0	5.8	10.8
2017-10-12	17.9	21.7	25.5	0.0	4.4	8.9
2017-10-13	18.2	21.8	25.3	0.0	2.8	6.1
2017-10-14	18.5	21.7	24.9	0.0	4.2	9.2
2017-10-15	17.2	21.1	25.0	0.0	3.3	7.2
2017-10-16	17.7	21.4	25.1	0.0	3.3	7.2
2017-10-17	16.3	20.6	24.8	0.0	3.3	8.3
2017-10-18	16.1	20.2	24.3	37.5	2.5	16.1
2017-10-19	15.8	18.4	21.1		4.2	11.4
2017-10-20	16.4	19.8	23.3	0.8	2.5	7.2
2017-10-21	15.0	19.6	24.1	0.1	3.9	7.8
2017-10-22	15.3	18.9	22.5	0.0	5.0	10.8
2017-10-23	13.1	17.2	21.3	0.0	4.7	15.0
2017-10-24	12.7	17.8	22.8	0.0	4.2	13.9
2017-10-25	13.8	18.6	23.3	0.0	3.1	8.3
2017-10-26	14.8	19.2	23.5	0.0	3.6	7.2
2017-10-27	15.5	20.2	24.8	0.0	3.3	8.9
2017-10-28	15.0	19.1	23.2	0.0	3.9	8.3
2017-10-29	13.2	18.8	24.4	0.0	3.9	10.8
2017-10-30	12.4	16.8	21.3	4.4	3.9	10.8
2017-10-31	12.8	16.2	19.6	0.0	2.5	7.2
2017-11-01	10.9	15.9	20.9	0.4	3.9	12.5
2017-11-02	15.0	18.8	22.6	0.0	5.0	9.2
2017-11-03	14.2	18.2	22.2	0.0	4.7	8.9
2017-11-04	15.6	19.4	23.2	4.9	4.4	10.8
2017-11-05	12.2	16.7	21.2	0.0	2.5	10.3
2017-11-06	8.8	13.5	18.2	0.0	5.3	12.8
2017-11-07	6.2	11.7	17.2	0.0	3.3	9.2
2017-11-08	6.0	10.8	15.5	0.0	4.4	11.4
2017-11-09	6.5	11.8	17.0	0.0	3.6	10.3
2017-11-10	6.1	11.6	17.2	0.0	3.1	9.7
2017-11-11	8.8	13.0	17.2	0.0	3.6	9.2
2017-11-12	10.7	15.4	20.2	0.0	3.9	10.8
2017-11-13	9.4	13.7	18.0	0.0	5.8	12.8
2017-11-14	6.7	12.0	17.4	0.0	3.3	13.3
2017-11-15	4.7	11.0	17.2	0.0	2.8	13.9
2017-11-16	5.3	11.6	17.8	0.0	3.3	9.2
2017-11-17	6.1	12.6	19.2	0.0	3.3	8.9
2017-11-18	7.5	13.8	20.2	0.0	2.5	11.4
2017-11-19	7.2	12.8	18.3	0.0	3.6	9.7
2017-11-20	6.6	12.9	19.2	0.0	3.6	9.2
2017-11-21	7.6	13.8	19.9	0.0	3.9	8.9
2017-11-22	7.3	13.2	19.2	0.0	4.4	7.8
2017-11-23	9.6	14.5	19.4	0.0	6.4	9.7
2017-11-24	10.0	15.5	21.0	0.0	3.9	9.2
2017-11-25	9.8	13.7	17.6	0.0	2.8	10.8
2017-11-26	7.1	11.4	15.8	0.0	3.1	11.7
2017-11-27	4.9	9.7	14.5	0.0	4.2	8.9
2017-11-28	5.1	10.8	16.6	0.0	4.2	9.2
2017-11-29	4.4	9.4	14.3	0.0	3.9	9.2
2017-11-30	3.6	9.1	14.6	0.0	3.3	10.8
2017-12-01	2.7	5.6	8.6	0.3	2.5	10.3
2017-12-02	1.9	6.8	11.6	0.0	5.3	12.5
2017-12-03	3.2	8.4	13.5	0.0	5.6	11.4
2017-12-04	1.9	8.5	15.1	0.0	4.4	11.4
2017-12-05	2.7	8.4	14.0	0.0	3.3	9.7
2017-12-06	2.5	8.8	15.1	0.0	4.2	10.8
2017-12-07	4.2	9.8	15.3	0.0	5.3	10.8
2017-12-08	5.6	8.8	12.1	0.0	4.7	10.3
2017-12-09	5.1	9.0	13.0	0.0	3.6	8.9
2017-12-10	8.4	13.3	18.2	0.7	5.3	12.5
2017-12-11	8.0	12.5	17.0	1.1	6.4	18.9
2017-12-12	5.0	8.5	12.0	0.0	2.2	12.8
2017-12-13	3.3	8.7	14.1	0.0	6.1	9.7
2017-12-14				0.0	1.9	9.2
2017-12-15	7.7	12.4	17.2	0.0	2.8	12.5
2017-12-16	4.2	9.6	14.9	0.0	5.8	12.5
2017-12-17	4.1	9.7	15.3	0.0	3.6	8.9
2017-12-18	4.5	7.2	10.0	0.0	3.3	11.4
2017-12-19	2.8	7.8	12.7	0.0	4.2	8.9
2017-12-20	3.6	8.5	13.4	0.0	5.0	8.3
2017-12-21	7.4	11.8	16.2	0.0	2.2	7.2
2017-12-22	7.2	11.6	16.1	0.0	4.2	9.7
2017-12-23	6.4	10.6	14.9	0.0	3.9	11.4
2017-12-24	4.5	9.8	15.2	0.0	5.6	9.7
2017-12-25	5.9	11.0	16.1	0.0	3.1	10.3
2017-12-26	6.2	10.8	15.3	1.0	2.5	10.8
2017-12-27	7.3	11.0	14.7		8.3	27.2
2017-12-28	4.4	9.0	13.6	0.0	3.1	11.4
2017-12-29	4.6	10.3	16.0	0.1	4.2	8.9
2017-12-30	8.6	15.2	21.9	0.0	3.1	11.4
2017-12-31	7.7	13.0	18.3	0.0	6.1	15.0
2018-01-01	9.7	13.2	16.6	0.0	6.1	18.1
2018-01-02	8.3	13.6	18.9	0.0	2.5	7.8
2018-01-03	10.6	16.8	22.9	0.0	7.5	16.9
2018-01-04	14.3	18.9	23.5	0.0	5.6	18.6
2018-01-05	10.0	15.0	20.0	0.0	4.4	11.7
2018-01-06	7.5	11.8	16.0	0.1	7.8	16.4
2018-01-07	6.7	11.2	15.8	6.8	3.3	13.3
2018-01-08	5.5	9.7	13.9	0.0	5.3	11.4
2018-01-09	4.6	9.6	14.6	0.0	3.6	9.2
2018-01-10	6.4	10.6	14.9	0.0	2.5	9.7
2018-01-11	7.8	11.0	14.3	0.0	4.7	11.4
2018-01-12	5.0	9.2	13.3	0.0	3.9	9.7
2018-01-13	2.8	8.4	14.0	10.3	3.9	12.8
2018-01-14	6.5	9.4	12.2	0.0	3.3	10.8
2018-01-15	4.8	9.3	13.8	0.0	3.1	9.7
2018-01-16	8.0	13.4	18.7	0.0	2.5	13.9
2018-01-17	10.7	14.4	18.1	1.4	6.4	19.7
2018-01-18	6.4	10.8	15.1	0.0	4.7	10.8
2018-01-19	5.7	9.6	13.6	0.0	4.2	11.4
2018-01-20	5.9	11.2	16.6	0.0	6.7	13.3
2018-01-21	15.0	19.4	23.8	0.0	7.8	14.4
2018-01-22	11.4	16.4	21.5	0.0	5.0	12.5
2018-01-23	9.4	13.8	18.2	0.0	2.8	7.8
2018-01-24	7.4	12.2	16.9	0.0	5.0	9.2
2018-01-25	9.8	12.2	14.7	2.2	3.6	9.7
2018-01-26	6.8	10.4	13.9	33.6	5.0	13.3
2018-01-27	6.2	9.7	13.2	0.0	5.3	10.8
2018-01-28	8.2	12.0	15.7	0.0	3.1	7.2
2018-01-29	6.7	11.6	16.5	0.0	3.6	8.3
2018-01-30	6.1	10.6	15.2	0.0	4.7	8.9
2018-01-31	4.7	9.7	14.7	0.0	5.8	11.4
2018-02-01	5.8	8.6	11.5	3.7	4.7	12.5
2018-02-02	4.3	8.2	12.2	0.0	2.2	8.3
2018-02-03	3.6	8.2	12.9	0.0	6.1	15.3
2018-02-04	6.5	8.6	10.6	51.9	6.4	21.1
2018-02-05	6.4	8.4	10.4	27.2	3.9	12.8
2018-02-06	7.3	9.2	11.2	3.8	3.1	8.3
2018-02-07	3.6	7.6	11.7	0.0	3.1	8.3
2018-02-08	2.4	5.6	8.9	0.4	4.7	9.2
2018-02-09	0.6	5.4	10.3	0.0	3.3	8.9
2018-02-10	2.8	8.2	13.5	0.0	3.6	8.9
2018-02-11	2.4	8.6	14.8	1.4	6.9	11.7
2018-02-12	3.2	7.9	12.6	11.8	3.6	9.2
2018-02-13	1.5	6.6	11.8	0.0	5.8	15.3
2018-02-14	4.1	8.0	11.8	0.0	3.6	7.8
2018-02-15	6.7	11.8	17.0	0.0	4.2	6.7
2018-02-16	10.4	13.2	16.1	0.0	4.2	8.9
2018-02-17	8.6	12.2	15.7	0.3	3.3	10.8
2018-02-18	7.0	11.1	15.2	0.0	4.2	9.2
2018-02-19	6.7	10.1	13.5	0.0	3.3	8.9
2018-02-20	9.2	12.3	15.4	0.0	3.1	6.1
2018-02-21	5.6	10.2	14.7	0.1	5.6	12.8
2018-02-22	2.3	6.6	11.0	0.3	4.2	9.2
2018-02-23	4.7	7.8	11.0	0.0	4.2	11.4
2018-02-24	2.3	7.4	12.6	0.0	4.4	9.7
2018-02-25	4.8	10.0	15.3	0.0	3.1	10.8
2018-02-26	3.8	7.8	11.9	0.3	6.1	15.0
2018-02-27	1.7	3.4	5.1	3.7	2.5	13.3
2018-02-28	0.7	4.0	7.2	9.4	5.3	13.3
2018-03-01	6.8	11.0	15.3	1.1	4.7	12.8
2018-03-02	10.1	12.7	15.3	2.6	7.8	21.1
2018-03-03	9.1	14.4	19.7	0.0	3.9	15.6
2018-03-04	9.1	12.6	16.2	0.0	2.8	9.7
2018-03-05	8.1	12.4	16.8	2.1	4.7	14.4
2018-03-06	8.9	13.3	17.7	0.0	4.4	15.3
2018-03-07	6.4	12.0	17.6	0.0	5.0	11.7
2018-03-08	7.2	11.3	15.4	0.1	5.6	10.3
2018-03-09	7.4	11.7	16.0	0.0	4.2	10.8
2018-03-10	11.4	14.8	18.2	0.8	5.3	10.3
2018-03-11	10.8	14.4	17.9	0.2	6.9	16.4
2018-03-12	11.0	15.8	20.5	0.0	5.6	16.1
2018-03-13	8.3	12.4	16.6	0.0	5.0	8.9
2018-03-14	7.7	11.8	15.9	0.1	4.7	8.3
2018-03-15	12.1	15.9	19.7		5.3	14.4
2018-03-16	9.2	13.4	17.7	0.0	6.4	14.4
2018-03-17	6.7	11.0	15.4	2.0	4.4	13.9
2018-03-18	5.4	10.2	15.0	0.0	5.3	10.8
2018-03-19	6.3	11.0	15.7	29.7	5.8	14.4
2018-03-20	2.6	8.2	13.9	0.0	3.3	12.5
2018-03-21	4.1	9.5	14.9	0.0	4.2	9.7
2018-03-22	3.6	10.6	17.5	0.0	5.3	11.4
2018-03-23	6.6	11.8	17.1	3.3	3.9	12.5
2018-03-24	7.1	8.6	10.0	28.5	4.7	15.0
2018-03-25	8.5	11.2	14.0	0.0	2.8	8.3
2018-03-26	6.6	12.0	17.5	0.0	5.8	12.5
2018-03-27	7.7	11.9	16.1	0.0	5.6	11.4
2018-03-28	11.3	15.5	19.7	0.0	4.4	10.8
2018-03-29	11.7	14.4	17.1	0.0	3.3	8.3
2018-03-30	10.4	14.8	19.3		5.3	18.6
2018-03-31	10.1	14.4	18.6	0.0	8.9	18.6
2018-04-01	7.5	12.2	17.0	0.0	4.7	9.2
2018-04-02	8.4	13.5	18.6	0.0	5.3	10.8
2018-04-03	11.7	14.3	16.9	0.0	5.6	11.7
2018-04-04	12.6	18.0	23.5	0.0	5.3	16.1
2018-04-05	11.3	15.4	19.5	0.0	3.1	8.3
2018-04-06	9.5	13.4	17.4	0.0	4.7	12.8
2018-04-07	13.6	15.7	17.8	4.2	10.8	17.5
2018-04-08	12.4	14.0	15.6	1.3	7.2	12.8
2018-04-09	9.7	13.4	17.2	0.0	3.6	9.7
2018-04-10	7.3	12.0	16.8	23.1	3.6	10.8
2018-04-11	9.3	12.5	15.7	5.7	6.1	16.1
2018-04-12	8.1	12.4	16.8	0.0	5.3	11.7
2018-04-13	10.6	13.4	16.3	5.8	4.4	9.2
2018-04-14	12.8	13.9	15.0	8.1	4.2	14.4
2018-04-15	13.0	16.1	19.2	0.0	5.0	13.3
2018-04-16	11.4	14.2	17.1	0.6	3.3	9.7
2018-04-17	11.0	16.8	22.6	0.0	5.8	10.3
2018-04-18	14.0	18.8	23.5	0.0	4.2	11.4
2018-04-19	13.8	18.0	22.1	0.0	4.7	9.7
2018-04-20	12.7	16.8	21.0	0.0	3.1	7.2
2018-04-21	13.1	18.0	23.0	0.0	4.7	8.9
2018-04-22	14.4	18.4	22.5	0.0	4.4	10.3
2018-04-23	14.7	19.0	23.4	0.0	3.3	5.8
2018-04-24	15.2	20.0	24.8	0.0	3.1	6.7
2018-04-25	15.5	20.5	25.5	0.0	6.4	12.5
2018-04-26	15.4	18.4	21.4	0.0	4.2	8.3
2018-04-27	14.7	18.6	22.6	0.0	3.3	12.5
2018-04-28	15.8	18.4	21.1	0.4	2.5	6.7
2018-04-29	12.8	16.4	20.1	0.2	7.5	22.8
2018-04-30	10.0	14.7	19.4	25.8	5.6	12.5
2018-05-01	9.3	13.0	16.8	7.2	3.9	14.4
2018-05-02	7.2	13.2	19.1	0.0	5.8	11.4
2018-05-03	11.6	17.6	23.6	1.5	3.6	9.2
2018-05-04	13.1	15.4	17.6	0.1	5.0	9.7
2018-05-05	14.7	18.0	21.3	1.4	4.4	10.8
2018-05-06	14.8	18.6	22.5	2.6	4.2	12.5
2018-05-07	15.7	19.2	22.8	0.0	5.0	11.4
2018-05-08	15.3	18.6	22.0	0.5	3.3	8.3
2018-05-09	14.7	18.3	21.9		3.6	7.8
2018-05-10	16.0	18.4	20.9	0.0	4.2	9.2
2018-05-11	14.3	17.7	21.1	0.0	7.2	14.4
2018-05-12	14.7	17.6	20.6	6.0	3.3	10.3
2018-05-13	10.1	15.0	19.8	0.0	5.6	14.4
2018-05-14	10.5	15.0	19.6	0.0	5.6	11.4
2018-05-15	11.0	17.2	23.3	0.0	6.4	13.3
2018-05-16	13.5	17.8	22.2	0.0	4.4	9.7
2018-05-17	15.4	19.4	23.5	0.0	3.1	6.7
2018-05-18	16.6	19.2	21.8	0.0	2.5	6.7
2018-05-19	15.0	19.6	24.1	0.0	3.3	7.2
2018-05-20	16.6	20.4	24.3	0.0	4.2	8.3
2018-05-21	15.6	18.7	21.8	0.0	3.1	8.3
2018-05-22	16.7	19.6	22.6	0.0	2.8	7.2
2018-05-23	15.9	19.4	23.0	0.0	4.2	10.8
2018-05-24	17.3	21.0	24.6		2.5	8.9
2018-05-25	17.3	21.2	25.2	0.9	9.2	16.4
2018-05-26	18.7	21.2	23.6	0.0	8.9	15.0
2018-05-27	19.8	22.0	24.2	0.0	7.5	14.4
2018-05-28	19.6	21.6	23.6	0.0	4.2	9.2
2018-05-29	19.5	21.6	23.8	0.9	5.3	10.3
2018-05-30	18.3	20.9	23.5	0.0	4.2	8.3
2018-05-31	16.2	20.0	23.8	0.0	3.6	7.2
2018-06-01	18.3	21.4	24.4	0.0	3.3	7.8
2018-06-02	18.3	21.2	24.1	0.0	3.3	6.1
2018-06-03	16.6	18.8	21.1	33.9	5.3	15.3
2018-06-04	15.3	19.2	23.0	0.0	3.9	8.9
2018-06-05	17.6	20.8	23.9	0.1	3.6	9.7
2018-06-06	16.3	19.9	23.5		3.9	11.9
2018-06-07	16.9	20.6	24.2	1.8	3.3	12.8
2018-06-08	16.4	20.2	24.1	0.0	5.0	9.2
2018-06-09	18.0	22.0	26.0	0.0	2.5	7.8
2018-06-10	19.7	24.1	28.5	0.1	6.7	11.7
2018-06-11				0.0	6.9	
2018-06-12	20.8	24.7	28.6	0.0	6.1	15.3
2018-06-13	18.2	24.8	31.3	0.0	4.4	11.4
2018-06-14	18.4	21.7	25.0	0.0	5.6	10.3
2018-06-15	17.6	21.8	26.0	0.4	4.2	8.9
2018-06-16	18.4	21.8	25.1	0.0	4.7	9.7
2018-06-17	19.6	22.7	25.8	0.0	3.6	9.2
2018-06-18	19.0	22.6	26.3	0.0	4.7	8.3
2018-06-19	19.4	23.5	27.6	0.0	6.1	9.7
2018-06-20	20.8	24.4	28.1	0.0	3.3	7.2
2018-06-21	20.7	24.6	28.6	0.0	3.9	7.8
2018-06-22	23.2	26.0	28.7	0.0	3.6	9.2
2018-06-23	21.7	23.7	25.7	0.0	3.3	7.8
2018-06-24	21.1	24.1	27.1	0.0	3.6	9.7
2018-06-25	22.0	24.6	27.2	0.0	2.8	9.7
2018-06-26	22.2	24.8	27.3	0.0	2.5	7.2
2018-06-27	21.3	25.0	28.7	0.0	5.3	11.7
2018-06-28	21.8	25.2	28.6	0.2	3.3	11.7
2018-06-29	21.0	24.2	27.5	0.0	3.6	8.3
2018-06-30	20.9	24.5	28.1	0.0	5.0	9.7
2018-07-01	20.2	24.1	28.0	0.0	4.2	11.4
2018-07-02	22.2	25.2	28.2	0.0	2.8	7.2
2018-07-03	23.1	26.5	29.9	0.0	3.6	7.8
2018-07-04	20.9	24.8	28.8	0.0	3.6	8.3
2018-07-05	23.9	26.3	28.7	0.0	5.0	11.7
2018-07-06	23.2	25.8	28.5	0.0	6.1	9.7
2018-07-07	23.0	25.9	28.8	0.0	4.2	11.4
2018-07-08	22.2	26.6	31.0	0.0	4.2	9.2
2018-07-09	23.3	26.7	30.1		6.1	12.8
2018-07-10	23.1	26.4	29.8	0.0	5.8	10.8
2018-07-11	23.2	26.6	30.1	0.1	2.8	9.2
2018-07-12	22.7	26.0	29.4	0.0	6.7	10.8
2018-07-13	21.8	26.3	30.8	0.0	4.7	12.5
2018-07-14	22.5	26.4	30.4	0.0	4.2	8.3
2018-07-15	22.2	26.0	29.8	2.1	3.1	7.2
2018-07-16	23.4	26.9	30.4	13.8	3.9	13.3
2018-07-17	22.8	26.2	29.7	0.0	4.4	9.2
2018-07-18	21.9	25.9	29.9	0.0	4.2	7.2
2018-07-19	22.3	25.8	29.4	0.0	4.2	7.8
2018-07-20	21.7	26.0	30.3	0.0	3.1	7.2
2018-07-21	23.9	26.6	29.4	0.4	5.8	10.3
2018-07-22	21.4	24.3	27.2	1.1	4.4	10.8
2018-07-23	20.1	24.6	29.0	0.0	5.8	10.8
2018-07-24	23.3	26.4	29.6	0.0	3.9	9.7
2018-07-25	21.7	26.5	31.3	0.0	3.6	8.3
2018-07-26	23.1	27.1	31.1	0.0	5.3	9.7
2018-07-27	22.8	26.4	30.0	0.0	5.6	11.4
2018-07-28	23.5	26.8	30.0	0.0	4.2	9.7
2018-07-29	23.9	27.0	30.1	0.0	4.7	9.7
2018-07-30	24.6	27.8	31.0	0.0	3.3	6.7
2018-07-31	23.7	27.7	31.7	0.0	2.2	6.7
2018-08-01	24.1	29.0	33.9	0.0	4.4	8.3
2018-08-02	25.9	29.8	33.7	0.0	3.3	7.2
2018-08-03	26.7	30.9	35.1	0.0	3.1	6.7
2018-08-04	27.2	32.1	37.0	0.0	4.2	9.2
2018-08-05	27.3	32.0	36.6	0.0	4.2	7.8
2018-08-06	25.9	29.2	32.4	0.0	3.3	7.8
2018-08-07	26.1	29.2	32.2	0.1	4.7	10.3
2018-08-08	26.0	28.8	31.6		3.6	9.2
2018-08-09	22.8	27.6	32.3	2.0	5.6	12.8
2018-08-10	22.3	25.6	28.9	0.0	4.4	10.8
2018-08-11	21.8	25.2	28.6	0.0	3.6	7.8
2018-08-12	24.3	27.6	30.8	0.8	4.7	11.4
2018-08-13	23.7	27.0	30.2	1.8	4.7	10.3
2018-08-14	22.4	25.4	28.5	0.0	4.2	10.3
2018-08-15	23.5	26.5	29.5	0.0	5.0	9.2
2018-08-16	23.7	26.8	30.0	0.0	3.9	10.8
2018-08-17	20.8	25.3	29.8	2.7	4.7	16.1
2018-08-18	19.1	23.9	28.7	0.0	4.4	8.9
2018-08-19	21.5	26.2	31.0	0.0	4.7	9.2
2018-08-20	22.4	27.0	31.5	0.0	4.7	9.2
2018-08-21	23.4	27.8	32.1	0.0	3.9	8.3
2018-08-22	23.0	27.8	32.5	0.0	3.6	9.7
2018-08-23	22.9	26.7	30.5	0.0	5.3	10.3
2018-08-24	22.4	26.6	30.8	0.0	4.4	7.8
2018-08-25	22.5	24.7	26.9	0.0	6.1	13.9
2018-08-26	20.8	24.0	27.2	0.0	4.4	9.7
2018-08-27	22.5	25.8	29.0	0.0	4.2	8.3
2018-08-28	22.6	26.2	29.8	0.0	4.7	12.5
2018-08-29	23.2	26.6	30.0	1.6	3.6	11.4
2018-08-30	22.8	26.2	29.7	74.0	5.6	10.8
2018-08-31	21.3	23.7	26.1	0.4	3.9	10.8
2018-09-01	22.4	24.3	26.2	1.0	3.6	9.7
2018-09-02	22.5	25.2	28.0	0.0	3.1	10.3
2018-09-03	23.3	26.0	28.8	1.5	3.1	9.2
2018-09-04	23.1	25.6	28.2	0.0	5.6	9.7
2018-09-05	21.2	24.4	27.7	15.7	4.4	9.2
2018-09-06	19.3	23.3	27.3	3.0	5.6	11.7
2018-09-07	19.2	23.2	27.3	0.2	4.4	8.3
2018-09-08	21.0	24.6	28.1	0.0	3.1	6.9
2018-09-09	21.6	25.0	28.3	0.0	4.4	7.8
2018-09-10	21.4	23.6	25.8	0.1	2.2	10.3
2018-09-11	20.3	24.6	28.9	0.0	3.9	7.8
2018-09-12	20.9	24.5	28.1	1.8	3.1	15.0
2018-09-13	19.8	23.9	28.0	0.0	5.6	10.8
2018-09-14	21.3	24.8	28.4	0.0	4.2	8.3
2018-09-15	21.8	24.5	27.2	0.9	3.6	8.9
2018-09-16	21.2	24.6	27.9	0.3	2.8	8.3
2018-09-17	20.9	24.2	27.6	4.1	4.4	8.9
2018-09-18	20.3	23.2	26.1	1.3	3.6	10.8
2018-09-19	20.3	23.8	27.2	0.0	3.3	7.2
2018-09-20	21.0	25.4	29.7	0.0	5.0	9.7
2018-09-21	21.0	25.0	29.1	0.0	4.4	11.4
2018-09-22	22.2	25.5	28.8	0.0	5.0	10.3
2018-09-23	21.8	25.3	28.8	0.0	5.8	11.7
2018-09-24	21.9	24.1	26.3	1.2	4.4	9.7
2018-09-25	18.3	22.2	26.0	0.0	7.2	14.4
2018-09-26	18.0	21.6	25.2	0.0	8.9	16.1
